number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,92.26674,52.5779941176471,64.8126619740323,34.0130152584194,1.32328660934735,1.53991767808632,188.3839,11.4410588235294,69.2326551521925,54.30034773138,747.78,989.741176470588,702.115183963558,921.233212907154,1.54100618977138,0.988182668348675,810.6,660.529411764706,293.286136051468,349.518221453514,159.2,112.764705882353,139.74337176418,89.612234864527,1.50732079160841,1.55141682587859,205,20.5882352941176,67.2113085722931,74.8594993082254,5174.2858,2874.28594117647,962.364248380021,64.8038177879037,1.16506544127006,1.128206693533,11848.571,1580.41994117647,4506.89548007568,3987.23465988211,60.484,100.090588235294,29.1775463973801,62.1629760781794,1.11263862269811,0.692576222764508,138.63,74.9858823529412,58.4343360020459,57.6561762897945,6.8124,4.62223529411765,3.83958497592852,1.26942772748957,1.34550846737517,1.2522502914206,12.878,2.19423529411765,4.34020541449365,5.10807176154635,132.805316,98.9552482352941,17.7474131712332,1.38460450712286,0.949904122208674,0.764464875679578,399.97342,70.5741635294118,151.16463932891,152.681445914693,2.2,2.05882352941176,2.1689435423954,2.04827519205769,1.59416669911802,1.35067834113334,1,0.882352941176471,0.4,0.235294117647059,131.0
5,121.72102,70.860392,82.0545299874393,37.1611723467476,1.34181807388483,1.45520367321106,192.981,21.949784,81.4468867756257,78.6957190222742,730.44,1023.204,673.736499485984,943.695906888114,1.52538315046816,0.847010030168188,894.6,754.38,312.968558165193,363.474569652404,168.2,108.08,145.400184662549,83.4852378893971,1.49564207281212,1.55737913795679,205,18.04,74.9276984832712,80.3571627174579,5097.4858,2571.3374,862.09078692112,35.9967920650391,1.11542083260968,1.12112130556217,11338.571,1172.7426,4634.1133053915,4085.42679295393,67.43,105.398,51.7941777219392,85.4941571677459,1.38408550568611,0.701660102807604,127.05,83.646,45.2411052031225,49.4086662034101,5.2444,2.9692,2.92784951976821,0.840124610126738,1.29260041653641,1.30291707319882,10.678,1.1748,3.83464280474727,3.92494149765318,32.205316,13.935948,6.68955305690771,0.395605142660421,1.02310901383895,1.12207283408459,99.97342,7.984052,35.8527232248741,27.3925131603352,2.8,2.44,2.40224886796286,2.2324554277259,1.47013192040884,1.30056143833192,4,1.12,1.46969384566991,1.13419575030063,9.2
3,116.8341,94.03562,109.354525406793,88.8498079660066,1.0327954216919,1.03464785442333,102.3368,26.6284,42.9240381917483,36.0006070449041,664.166666666667,714.85,654.616958413236,708.683953695013,1.08479663347076,0.81797808477467,247.0,417.05,108.162172479826,86.260521097429,171.666666666667,148.4,167.419208085451,144.900434968788,1.07427100021872,1.00206011798119,92,48.7,37.5706741429477,34.3924410299705,9204.66666666667,7426.1,8672.04820178763,6918.1736376048,1.04419796480088,1.04337505005661,7127.0,1983.8,2944.17190772248,2966.08239770914,94.4,108.29,88.3689485749032,104.383924835213,1.04062653702743,0.747750747933155,69.0,70.6,30.5715554069465,24.1322170552148,25.1666666666667,28.31,24.761094913403,27.8761618177992,1.08185930469287,0.767679805905342,10.1,17.37,4.69207369459982,4.75687922907446,75.3333333333333,71.4,52.4148278841779,59.1064072711771,0.811608506335999,0.808690717824947,134.0,36.6,55.769366342305,42.1952603973479,4.33333333333333,4.25,4.16016764610381,4.15467859644964,1.05790542470367,0.895439650718424,3,2.15,1.24721912892465,0.942072184070839,2.3
1,92.90638,92.90638,92.90638,92.90638,0.0,0.0,0.0,0.0,0.0,0.0,663.6,663.6,663.6,663.6,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0,0.0,0.0,0.0,8570.0,8570.0,8570.0,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,87.6,87.6,87.6,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8,26.8,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,8.81
6,55.9406058666667,67.06057124,41.9779191519496,50.6611395885722,1.52578202471119,1.29152119476294,122.90607,34.48888746,42.4790644828816,45.9288546238609,1041.78333333333,900.96125,976.488805406797,853.468256546244,1.72924191171163,1.60424478363167,1138.9,290.86125,370.04468836735,294.713502190581,108.833333333333,126.575,93.8923287582459,111.694952483039,1.66064962610794,1.43829678757328,153,48.225,54.7126331135892,55.2093232615652,3595.52083333333,4546.7105875,327.084513834437,709.01057592031,1.28785645658418,1.17362997674429,7872.571,1968.4788,3117.91689382652,3085.90887818408,115.116666666667,73.8125,78.2981517840565,55.7990113862889,1.44501636068289,1.50602272602732,312.3,29.725,103.027511158698,53.775108960838,8.15366666666667,9.299975,2.11284489714051,3.30552822628627,1.05204443437247,1.09493749373527,27.478,4.15175,9.99210357676945,9.28385560795594,23.7150466666667,30.530259,1.44017256275157,3.55952556055342,0.926705973747283,0.87250566342642,78.97342,19.74965375,30.3744315155948,32.3327857194047,3.16666666666667,3.2375,2.76822945651829,3.05349879125551,1.67747333614173,1.60792661986889,4,0.7375,1.46249406456535,1.10954664165144,19.0
5,61.357238,47.6572564285714,26.2701512523221,27.1191606527435,1.21766692803862,1.30125830134875,136.31906,19.5461471428571,49.4661352395412,44.5066822042372,897.46,1025.6,831.170151425455,960.298121893067,1.53485920165081,1.11478441120966,810.6,612.592857142857,347.221961287013,339.322705652641,142.2,110.142857142857,114.622083458931,86.3780202167831,1.4282570381417,1.44331662443495,205,32.3571428571429,82.4461036071445,77.9806360055927,3388.70378,2741.57806428571,112.559399711834,41.3933315564663,1.01547149006152,0.812828950003363,8959.9101,1919.99357857143,3322.16554395447,3588.23767275358,76.65,106.678571428571,57.156068335311,85.6019015492422,1.38270603676642,0.922589765870546,127.05,69.0428571428571,49.0561922696819,48.4859615702087,6.656,4.91514285714286,2.71675616636258,1.25603073472901,1.1786260161064,1.08158954207342,12.878,2.76728571428571,5.37436448335987,5.57562002775275,87.041416,89.5261828571429,3.57900842013329,0.963755464309224,0.339767082965526,0.204536835123306,399.97342,85.7013928571428,156.67290307537,162.288964876178,2.0,2.0,1.8881750225898,1.95932193351547,1.55711309805765,1.31297687658714,2,0.928571428571429,0.632455532033676,0.377964473009227,90.0
2,157.7002,157.7002,149.129789673291,149.129789673291,0.639304187568847,0.639304187568847,102.5604,51.2802,51.2802,51.2802,753.2,753.2,751.518562644995,751.518562644995,0.690915620295276,0.690915620295276,100.6,50.3,50.3,50.3,156.0,156.0,155.457389660318,155.457389660318,0.689670928357027,0.689670928357027,26,13.0,13.0,13.0,10901.5,10901.5,10843.6589765632,10843.6589765632,0.687846096678338,0.687846096678338,2243.0,1121.5,1121.5,1121.5,73.95,73.95,71.5334886609062,71.5334886609062,0.660649875946429,0.660649875946429,37.5,18.75,18.75,18.75,13.8,13.8,13.4918493913918,13.4918493913918,0.670901279352749,0.670901279352749,5.8,2.9,2.9,2.9,39.5,39.5,23.832750575626,23.832750575626,0.327855401791426,0.327855401791426,63.0,31.5,31.5,31.5,4.5,4.5,4.47213595499958,4.47213595499958,0.686961576597323,0.686961576597323,1,0.5,0.5,0.5,3.74
3,103.06945,89.48902,78.2951326766601,62.9744939220847,0.871787951877361,0.894891632374393,164.1315,43.62235,67.7507342975336,71.0716224249109,756.5,776.51,748.830051251102,771.105317965474,1.08870475546453,1.00302200167424,252.7,269.92,105.252110034273,88.0507518423324,167.666666666667,151.9,161.799477548718,146.052976824925,1.0653488664489,1.09173138441992,101,13.1,42.1452514789297,42.3755825918653,9787.33333333333,8827.4,6171.61657961436,5245.41734604311,0.690164512552227,0.702917645903601,20230.0,5873.6,9073.8746348453,9026.47749900259,106.233333333333,119.52,86.2108368023833,104.438519187428,0.943596240661366,0.843900463001884,121.4,61.33,53.6000829186755,44.8474257901164,29.2,35.18,24.5957822103199,30.6354901534366,0.944953868029704,0.752198374021016,38.8,22.82,16.0008333116331,15.8486466299176,105.666666666667,123.4,72.5900585162376,97.0426821695327,0.865036742086011,0.769464685033663,133.0,71.6,62.6968012652072,53.2,4.33333333333333,4.4,4.16016764610381,4.26480935073595,1.05790542470367,0.995737499177827,3,1.4,1.24721912892465,1.113552872566,3.05
5,84.84188,54.8546926666667,62.2656716116641,35.9632223437807,1.36298670245821,1.34493625824882,151.2596,18.283548,57.8686028873827,50.6583016708306,746.2,1004.7256,700.221240991462,940.664036573935,1.54034352023748,0.880350496791428,810.6,699.927066666667,294.157787590266,338.0849719789,173.2,113.045333333333,150.497049610273,89.1947354017731,1.50476600034483,1.33913570346668,205,38.5373333333333,72.1925203881953,77.3747974357427,4617.4858,3457.4848,912.176655532223,74.5858766204281,1.20270853971557,0.833909291083346,9064.571,2388.5712,3757.41087654871,4064.87438627454,66.644,113.434913333333,35.0119375417732,94.3947684332977,1.21378716593468,0.803406605699422,138.63,75.99742,55.4636380343014,44.754983949565,9.9524,5.99749333333333,5.24088995609618,1.43246671173204,1.33833948018501,1.03860992751365,19.678,3.48764,6.47069633347138,6.67365264179137,126.605316,110.204176,14.1840987297715,1.25942128532589,0.844428200748451,0.166531650809154,399.97342,106.652490666667,155.180198807191,174.946915669561,2.2,2.066,2.1689435423954,2.05424396023845,1.59416669911802,1.18465141034417,1,1.06533333333333,0.4,0.248282097622845,79.3
7,81.5375135714286,51.92425678125,64.8678519892273,34.8973962793988,1.75569123627114,1.66646116151699,151.2596,13.91514321875,49.7801194502839,47.3518043458479,719.728571428571,998.7615625,684.018569830681,932.996635273135,1.88968384113878,1.02986226855803,810.6,683.37,258.22700818292,342.521635070412,176.714285714286,114.309375,159.007728394465,90.0976411009592,1.8672240631646,1.71509141143306,205,28.415625,63.8294922557955,77.3663438590023,4945.347,3103.71540625,1469.28413427139,69.8723910345838,1.61730282465287,1.18181095432704,9064.571,1931.24084375,3627.83405253599,3874.50487150819,57.85,107.45884375,30.1027331599397,78.8559586993355,1.51981632908274,0.818844363161611,138.63,75.59428125,51.3468774958266,50.803218127404,10.566,5.7315625,6.54126069709823,1.40795172497561,1.74024973365037,1.48656745482596,19.678,2.70675,5.97086248854743,6.39931488001596,109.718082857143,98.123495625,21.3309878061894,1.24396645242255,1.26151776074436,0.538246064611662,399.97342,86.235879375,134.964332201177,162.136946303601,2.42857142857143,2.0875,2.33986162551737,2.06765878531113,1.90542004311014,1.45136790553284,2,1.00625,0.728431359084684,0.342554740151118,48.0
3,109.87696,109.630347692308,99.8724187922579,100.940433997279,1.00012839148835,0.852367572650469,111.22488,50.3129630769231,50.3960136947676,47.6063343217508,759.733333333333,857.1,745.096079825284,848.494494912618,1.0795366588362,0.773195055711807,361.7,534.192307692308,147.663634280377,114.574020414081,146.333333333333,135.384615384615,140.972816381547,129.061488121659,1.06135220679416,0.911542404373192,97,52.9230769230769,40.2685430026411,43.9327080913149,9124.33333333333,8542.76923076923,7795.4137536101,7168.36153575761,0.939040638985218,0.829926736432602,11831.0,4668.92307692308,5339.85332715755,5412.26189249,86.4666666666667,133.261538461538,57.903724543472,97.8502890062906,0.721865774768154,0.353440578381165,166.1,118.584615384615,77.8100393408346,79.9927260006668,15.6633333333333,14.83,10.2810157111333,9.70642663046438,0.705999713115517,0.655772898283765,30.6,10.6469230769231,14.3804041049695,14.1134207814352,28.84,20.0892307692308,9.50806332957767,3.00603592764256,0.672055448829592,0.4285406395632,56.48,17.2184615384615,23.0581410063055,25.7094111656648,4.66666666666667,5.46153846153846,4.48140474655716,5.37813422009909,1.06094424079075,0.755241414215077,3,3.46153846153846,1.24721912892465,0.842650088469486,5.8
6,92.8552416666667,104.60849875,68.7000239979812,80.9613260586097,1.54532441865882,1.34338263385417,192.981,50.245175,65.0292029055563,67.1232884749804,737.666666666667,732.3275,699.522720090324,703.192671498562,1.73330396111194,1.62647455074689,786.5,156.78,269.107560073828,234.556329042194,166.0,160.975,147.847736219578,147.327748294546,1.70282262491699,1.57738786372707,199,48.75,64.611660454338,56.4913654906659,4926.90483333333,5918.178625,1225.61980413673,2023.99237800373,1.43350982705334,1.24242134067333,9778.571,2444.821375,3734.80598830561,3756.82472546275,69.5,76.651,35.6744697077684,43.8733678179817,1.4264183815575,1.31560198796047,138.63,29.7815,53.2351979427146,51.142528965627,7.94366666666667,8.97225,4.96296584126426,6.19765849983455,1.60481052035989,1.39172061220036,12.878,3.24725,4.00832141370369,3.91499941730519,109.337763333333,121.7283225,14.0645030382706,18.3641625791806,0.952020165801642,0.662535302555031,399.97342,99.9966775,147.042806557637,165.882912289506,2.83333333333333,2.9,2.61532097202366,2.64906276027012,1.70747543516624,1.53100097226634,3,1.15,1.21335164821342,1.31909059582729,0.4
6,80.5237658333333,55.0802116718266,61.6974519564581,35.8486764692465,1.56758043130776,1.445818552509,151.2596,20.5135665634675,53.7017369355639,51.2365217176034,748.183333333333,999.443653250774,709.551327298744,931.999550526299,1.73431593628928,0.963518564762545,810.6,692.352631578947,268.564712354811,345.334731833915,169.666666666667,115.569659442724,150.746505343809,90.3025370741023,1.70160029172237,1.50154683486579,205,36.3405572755418,66.3743591724663,80.0648186066876,5331.23816666667,3185.57652321981,1333.41129336961,69.4323156576523,1.45935170964404,1.10503668006765,9064.571,1913.2903498452,3783.16348452149,3906.41075575086,66.4033333333333,108.64092879257,38.8348280746009,84.533915372357,1.46082254496748,0.82749723646955,138.63,76.2516408668731,50.6340026288879,49.1578902869673,10.9936666666667,5.78590092879257,6.32542974444359,1.39491905364318,1.56709359914397,1.3367685735157,19.678,2.6795479876161,6.34923411829245,6.53001593615267,122.171096666667,94.7046388235294,19.6412046739797,1.13614973424262,1.12764314521172,0.445574151523777,399.97342,85.4346800619195,142.006067676749,161.872730840352,2.5,2.09597523219814,2.40187391035201,2.07481889071834,1.74897075077131,1.34796383227291,2,1.03405572755418,0.763762615825973,0.352016604422338,84.0
5,78.67965,47.6411079783114,64.1647175626195,33.924391127547,1.46270841025332,1.56350659557418,121.3276,7.97970565453137,39.4508752475024,38.3851236501944,745.0,1005.06746707978,698.335299442564,941.794270389731,1.53933747965549,0.957399145926684,810.6,663.905577072037,295.552370993704,337.550101435016,175.4,112.368706429125,152.230595865577,89.0755350069686,1.50490541781927,1.56960116882707,205,17.2734314484895,72.6872753650871,75.1443768925829,3914.6858,2904.87020836561,880.280293657353,66.6345647708324,1.27357359482288,0.902514560353137,8958.571,2081.34203020914,2928.94388742539,3640.95943762399,63.096,108.245933384973,35.1436787444855,80.6738512057087,1.18305212822075,0.755569525340383,135.97,75.7664601084431,56.6132269350547,50.882186533114,8.1444,5.28536173508908,4.62745089742284,1.35375872188623,1.38906921282274,1.20465744759289,12.878,2.92532765298218,4.42635351502792,5.65253296320609,94.005316,98.3875807745933,10.2631549961468,1.18456478430589,0.576258025490393,0.27199808533962,399.97342,92.936973834237,153.396873191859,166.261044237538,2.2,2.07745933384973,2.1689435423954,2.06381092585595,1.59416669911802,1.30883777967812,1,0.915569326103795,0.4,0.267318883450618,81.0
5,62.26572,40.4209066666667,39.4437023677323,27.5783443549127,1.27351467418145,1.18571892808248,130.09665,18.39023625,49.1531614368862,31.5344534768858,752.82,794.91,729.97587767176,782.79018152369,1.57816778228127,1.35215711877488,559.1,262.345,191.514974871418,144.753054890044,152.4,125.458333333333,135.382530543596,115.750611326805,1.50175807696539,1.34089883305512,180,47.6083333333333,69.4020172617482,50.5593538713549,4948.0,4929.4,4300.29971912679,4128.29474292588,1.47814430088539,1.12933111242372,6648.0,2914.0,2537.1845813815,2924.75487975773,75.94,78.4866666666667,60.2910323804021,60.8521061530467,1.39562084860428,1.17397791531551,127.2,37.4041666666667,50.2228872129032,50.981468746551,38.1,41.7625,23.4578572158681,30.8577823013745,1.18524212406141,1.14851982657312,98.1,17.4425,36.7161000107582,32.3467774348028,57.6,65.4666666666667,37.6864381637008,49.1956834747509,1.24346493105119,1.13874789156575,127.0,30.225,49.9583826799867,45.069748415342,3.2,2.84166666666667,3.10369114783072,2.75605859913512,1.5808185358593,1.39897230017878,2,0.966666666666667,0.748331477354788,0.695171841265804,14.1
4,92.2091,56.0962923076923,67.8691079491572,36.4059649831378,1.17228029225009,1.3330605779845,135.9646,12.5121692307692,55.3076953283176,50.9964500769109,776.875,998.353846153846,720.069665798359,929.087082169145,1.30678030232289,0.878805851453728,810.6,664.984615384615,322.770587066108,348.797180685908,169.25,116.0,142.015397971922,90.2792889870515,1.25239790075104,1.34695405847426,205,21.1538461538462,80.8033879240221,81.1712340103884,4428.85725,3011.84638461538,696.75085366071,67.1598526078451,1.02662160472379,0.83774426816174,8958.571,2066.92284615385,3226.53575365789,3669.61230309685,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.2166412720955,7.6555,5.08876923076923,3.83529965526993,1.3161447747079,1.11155740981811,1.01659565472184,12.878,2.90353846153846,4.68301620219277,5.49840919866613,108.006645,96.1681584615385,7.19455400938082,1.08004381333862,0.315454762294996,0.193094133472035,399.97342,92.29338,168.714447551086,166.552351164844,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,95.8
7,101.10465,51.5356169230769,75.0749830836793,33.978395594144,1.70223164442402,1.78239659711415,191.2006,12.1122176923077,70.3371037241522,52.5603379589458,730.857142857143,1002.02692307692,699.6263492056,937.883555861549,1.89678771401212,1.05106885387877,764.1,697.586153846154,246.697106689518,341.099388355779,161.142857142857,108.969230769231,147.32020804767,87.6867880858254,1.878662636849,1.69414719921325,171,30.4307692307692,53.6561235259941,69.5357062081764,5829.06128571429,2839.95407692308,1635.98804755455,60.6444579053741,1.5914670319774,1.41615152454,11848.571,1377.69207692308,4484.45247069965,4018.97817119334,51.6,99.102,26.8929579857406,59.5410603974925,1.46113928209263,0.697008102114922,138.63,76.4926153846154,51.8751492941053,58.4378809361504,7.176,4.41161538461538,4.62661670111348,1.20923184567046,1.73593433714267,1.44682784110116,12.878,1.89584615384615,4.11406910144064,4.98527187806491,104.718082857143,82.6220046153846,21.3725036915054,1.18418781135196,1.2367905759444,0.850140472226453,399.97342,61.5241492307692,135.274251887241,143.429200314954,2.57142857142857,2.13076923076923,2.47939698673123,2.09937445985309,1.90803683450907,1.49915227025508,2,1.03076923076923,0.728431359084684,0.436568111497314,105.2
3,84.2882366666667,64.583092,64.2285355790445,49.417399713392,0.847096555767413,1.02075011232683,140.84871,19.744092,60.9171736115142,53.5422688350929,711.366666666667,738.53,705.687260602917,734.216312775585,1.09086302631111,0.99128239505626,197.0,275.2,87.2204231944688,75.6669154915145,163.0,146.7,156.651124659112,141.211304097927,1.0595817773026,1.0939355338767,111,11.1,45.5850852801659,42.3935136548034,6508.0,5391.2,5550.37612795968,4430.16361722025,0.972917323608225,1.05982170456859,6990.0,1197.2,3012.69447505053,3101.91156547056,67.9333333333333,83.01,49.2792029645294,60.0271403529167,0.828785028091813,0.599330283505949,117.9,62.39,49.5152726158528,53.4279599086471,26.9333333333333,32.6,22.6619544221931,27.3764695333557,0.924111294688559,0.697570411922978,36.4,21.74,16.4975419044441,17.6306551211235,82.0,102.1,58.6213421157941,80.0614665553182,0.851078278581596,0.678898820922998,133.0,71.6,54.3384455672654,52.4946663957397,3.33333333333333,3.5,3.30192724889463,3.46410161513775,1.08889997534522,0.971341676275867,1,1.4,0.471404520791032,0.5,3.13
6,73.4802083333333,51.2918826923077,61.9607302995486,34.9597062604652,1.66042523793653,1.36180468912948,121.3276,20.7500384615385,36.0481738749738,44.2076724531619,776.75,1003.59134615385,735.708157994253,937.250034437466,1.73488404085257,0.930107319724006,810.6,703.715192307692,272.58147864446,342.870468788752,156.0,114.469230769231,138.989549012589,89.641228793582,1.69755951633595,1.4057227545251,205,38.1384615384615,64.4541180479055,79.2120269094321,4997.90483333333,2924.331,1427.79421633072,66.0960642682948,1.55794261329652,0.945056631843295,8958.571,1963.53823076923,2844.96589621331,3602.42510332643,56.8083333333333,107.969807692308,26.8461055783613,83.714047789518,1.33026305866396,0.766294615317423,141.0,76.7221153846154,53.931224850627,50.4458905847255,7.61033333333333,5.17380769230769,4.70854121113936,1.32593904540372,1.58686718183086,1.12725314494818,12.878,2.83967307692308,4.15104090025087,5.58708031994165,97.3377633333333,92.6431584615385,14.9848571225026,1.0723486622442,0.94411244521546,0.266402434587609,399.97342,87.6779953846154,140.834512627457,163.261062157654,2.33333333333333,2.08269230769231,2.28942848510666,2.06819454465273,1.77213938843753,1.26395580575204,1,1.06538461538462,0.471404520791032,0.275416575283385,66.3
4,90.2786,55.5022923076923,66.9899873428582,36.2602102293467,1.17805955801262,1.3303223985855,128.2426,12.5121692307692,53.2860956008225,49.9097296697588,773.025,997.169230769231,714.946183650756,927.047992066902,1.30457766069587,0.876071594490036,810.6,666.169230769231,325.570463763223,350.351125816582,163.0,114.076923076923,138.006405771147,89.487342298876,1.25775303954432,1.33722698225841,205,23.0769230769231,76.6452868740146,78.6818926862235,4870.35725,3147.69253846154,749.188915504209,68.6762066183695,1.03449529359397,0.882746920256712,8958.571,2066.92284615385,3422.72855597441,3780.73584796728,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.2166412720955,7.1055,4.91953846153846,3.58503294864781,1.28909934277626,1.09822611287521,0.980219467343797,12.878,2.90353846153846,4.58575956085794,5.39915111013381,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,87.5
4,38.7691,35.2351448467967,34.6687143458457,31.8809173603927,1.28698379971665,1.33497529021921,47.5466,6.70713091922006,16.919395306275,14.8743213879959,975.6,1014.71894150418,922.291765672652,957.488810365208,1.33296427313127,1.2634754508539,723.7,277.253760445682,313.943283094256,320.680151704046,116.5,111.590529247911,101.627095869223,96.1100804821787,1.26308068910903,1.24518859736317,146,40.6685236768802,56.826490301619,59.1276134605148,2628.66075,1681.03962674095,89.3674677497082,43.2779652275054,0.422250989436353,0.576600191344843,8958.571,1247.51281337047,3709.60520195461,3004.09901155783,154.1925,163.889972144847,69.3838283048191,66.9586221645267,1.00988529207039,0.889576262444076,346.63,105.341225626741,124.946167083068,134.546469112703,6.2655,5.23676880222841,2.98578154792797,2.43426401720784,1.01061799612251,1.09075657102007,12.878,2.31699164345404,4.94481857604503,4.46266563226883,150.00887,111.430718941504,2.08573314434789,0.874798639480779,0.637144639785898,0.694071850805263,399.9911,55.707604178273,165.823216461838,144.946124270489,2.75,2.9108635097493,2.51486685936587,2.64151454660338,1.2882523050229,1.19696620907882,3,1.23955431754875,1.29903810567666,1.37946300996261,24.0
6,95.5789666666667,61.56784,69.9680175802084,37.1274968123113,1.53928382584865,1.479078690133,192.981,25.9937466666667,67.287842227891,65.5783682718705,748.933333333333,1005.96266666667,713.746168891336,945.524764085301,1.73844138378735,1.0433895988684,764.1,688.436,261.337965520171,333.11911213992,163.666666666667,106.913333333333,146.4168886257,86.774665126974,1.70690905308905,1.65908207143664,185,24.54,61.8376009308971,67.5657641774952,5137.0715,3080.4488,1261.65738346952,66.7626127205157,1.4331589387717,1.22111791975456,9778.571,1303.23786666667,3858.71700321423,4031.25980718192,69.5,106.427933333333,35.6744697077684,72.1891946933789,1.4264183815575,0.870284306580556,138.63,75.8194,53.2351979427146,51.2357074222873,8.46033333333333,4.9836,5.27958481340267,1.32605434963436,1.61474408755262,1.47669518250691,12.878,1.62826666666667,4.04016178168922,5.2772616484941,109.00443,68.634176,13.6783153906664,0.914536361283678,0.942696665715124,0.734987709578709,399.97342,53.3191573333333,147.262920287009,136.61492205563,2.66666666666667,2.42,2.49288287167843,2.27829778887097,1.71707598019888,1.41953504039164,3,1.00666666666667,1.10554159678513,1.02156742312977,31.1
3,70.2821795333333,40.5465897666667,36.9576833593453,19.9887346972709,0.577534031817195,0.793223706942326,162.243,24.3454102333333,72.9698882698797,59.5525616227451,660.133333333333,730.166666666667,653.051443672988,722.891254081225,1.08755534041779,0.769314650403096,223.0,437.266666666667,99.6005800964812,99.3217275099238,142.333333333333,114.666666666667,131.59864313725,107.000382956982,1.01961967883625,1.01212949574713,135,38.3333333333333,57.7369513877859,49.3175650475794,3910.0,3185.0,3520.63833550795,2942.91867120883,0.990342962964378,0.985344156813079,4110.0,1190.0,1883.45427340299,1516.35253157041,41.2333333333333,34.7166666666667,39.9794060657331,33.5770643602694,1.06955946722855,1.00606849836867,23.3,11.4666666666667,9.7112763779479,9.46685739244491,22.8,36.4,16.0305406256286,28.3112527324637,0.765136642796157,0.346298583268494,42.3,32.05,19.2722598571107,19.252792005317,100.333333333333,63.6666666666667,62.7815563781134,41.1716167062827,0.674322572373293,0.889002617631839,208.0,32.6666666666667,95.3496489534993,76.7477831746443,3.0,3.0,3.0,3.0,1.09861228866811,0.867563228481461,0,1.5,0.0,0.0,0.08
2,202.0322,204.348266666667,201.912684974471,204.241623821081,0.692555674655091,0.625521554674559,13.8964,74.2922666666667,6.9482,6.55082578272049,785.5,757.966666666667,781.144986542191,754.140528468082,0.687608058610028,0.66492253995012,165.2,179.233333333333,82.6,77.8760268346785,160.0,154.333333333333,159.094311651925,153.537729410684,0.687491980816477,0.665173791537539,34,36.3333333333333,17.0,16.0277537068951,15615.0,13670.0,14483.8185572728,12706.7651145478,0.621606075001365,0.692084829845827,11670.0,630.0,5835.0,5501.29075763134,149.75,130.733333333333,138.457069158638,121.125802542392,0.618712746423035,0.691657826084033,114.1,7.13333333333334,57.05,53.7872558222567,15.45,13.9333333333333,14.7648230602334,13.3442549403338,0.649132887018833,0.692219717219424,9.1,0.600000000000001,4.55,4.28978113919839,39.5,29.0,23.832750575626,16.5632709976914,0.327855401791426,0.477267994220447,63.0,18.3333333333333,31.5,29.698484809835,5.5,5.33333333333333,5.47722557505166,5.31329284591305,0.689009238476659,0.661563238157982,1,1.33333333333333,0.5,0.471404520791032,0.155
